,interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,PathwayExtra Ligand,PathwayExtra Receptor,KinaseExtra Ligand,KinaseExtra Receptor,Receptor-TF-intersection,Receptor-TF-combined,Ligand-TF-intersection,Ligand-TF-combined
EPGN_EGFR,EPGN_EGFR,EPGN,Epgn,Egfr,,,,,PMID: 27298358,Cell-Cell Contact,Epgn  - Egfr,,,,,,,,
EFNA1_EPHA1,EFNA1_EPHA1,EPHA,Efna1,Epha1,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha1,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA1_EPHA2,EFNA1_EPHA2,EPHA,Efna1,Epha2,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha2,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA1_EPHA3,EFNA1_EPHA3,EPHA,Efna1,Epha3,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha3,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA1_EPHA4,EFNA1_EPHA4,EPHA,Efna1,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha4,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA1_EPHA5,EFNA1_EPHA5,EPHA,Efna1,Epha5,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha5,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA1_EPHA7,EFNA1_EPHA7,EPHA,Efna1,Epha7,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha7,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA1_EPHA8,EFNA1_EPHA8,EPHA,Efna1,Epha8,,,,,PMID: 15114347,Cell-Cell Contact,Efna1  - Epha8,Stat1,,Stat3_Ezr_Gata4_Stat1_Ctnnb1_Nanog,,,,Stat1,Ctnnb1_Ezr_Gata4_Nanog_Stat1_Stat3
EFNA2_EPHA1,EFNA2_EPHA1,EPHA,Efna2,Epha1,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha1,,,,,,,,
EFNA2_EPHA2,EFNA2_EPHA2,EPHA,Efna2,Epha2,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha2,,,,,,,,
EFNA2_EPHA3,EFNA2_EPHA3,EPHA,Efna2,Epha3,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha3,,,,,,,,
EFNA2_EPHA4,EFNA2_EPHA4,EPHA,Efna2,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha4,,,,,,,,
EFNA2_EPHA5,EFNA2_EPHA5,EPHA,Efna2,Epha5,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha5,,,,,,,,
EFNA2_EPHA7,EFNA2_EPHA7,EPHA,Efna2,Epha7,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha7,,,,,,,,
EFNA2_EPHA8,EFNA2_EPHA8,EPHA,Efna2,Epha8,,,,,PMID: 15114347,Cell-Cell Contact,Efna2  - Epha8,,,,,,,,
EFNA3_EPHA1,EFNA3_EPHA1,EPHA,Efna3,Epha1,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha1,,,,,,,,
EFNA3_EPHA2,EFNA3_EPHA2,EPHA,Efna3,Epha2,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha2,,,,,,,,
EFNA3_EPHA3,EFNA3_EPHA3,EPHA,Efna3,Epha3,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha3,,,,,,,,
EFNA3_EPHA4,EFNA3_EPHA4,EPHA,Efna3,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha4,,,,,,,,
EFNA3_EPHA5,EFNA3_EPHA5,EPHA,Efna3,Epha5,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha5,,,,,,,,
EFNA3_EPHA7,EFNA3_EPHA7,EPHA,Efna3,Epha7,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha7,,,,,,,,
EFNA3_EPHA8,EFNA3_EPHA8,EPHA,Efna3,Epha8,,,,,PMID: 15114347,Cell-Cell Contact,Efna3  - Epha8,,,,,,,,
EFNA4_EPHA1,EFNA4_EPHA1,EPHA,Efna4,Epha1,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha1,,,,,,,,
EFNA4_EPHA2,EFNA4_EPHA2,EPHA,Efna4,Epha2,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha2,,,,,,,,
EFNA4_EPHA3,EFNA4_EPHA3,EPHA,Efna4,Epha3,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha3,,,,,,,,
EFNA4_EPHA4,EFNA4_EPHA4,EPHA,Efna4,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha4,,,,,,,,
EFNA4_EPHA5,EFNA4_EPHA5,EPHA,Efna4,Epha5,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha5,,,,,,,,
EFNA4_EPHA7,EFNA4_EPHA7,EPHA,Efna4,Epha7,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha7,,,,,,,,
EFNA4_EPHA8,EFNA4_EPHA8,EPHA,Efna4,Epha8,,,,,PMID: 15114347,Cell-Cell Contact,Efna4  - Epha8,,,,,,,,
EFNA5_EPHA1,EFNA5_EPHA1,EPHA,Efna5,Epha1,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha1,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHA2,EFNA5_EPHA2,EPHA,Efna5,Epha2,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha2,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHA3,EFNA5_EPHA3,EPHA,Efna5,Epha3,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha3,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHA4,EFNA5_EPHA4,EPHA,Efna5,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha4,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHA5,EFNA5_EPHA5,EPHA,Efna5,Epha5,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha5,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHA7,EFNA5_EPHA7,EPHA,Efna5,Epha7,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha7,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHA8,EFNA5_EPHA8,EPHA,Efna5,Epha8,,,,,PMID: 15114347,Cell-Cell Contact,Efna5  - Epha8,Stat1_Fos,,,,,,,Fos_Stat1
EFNA5_EPHB2,EFNA5_EPHB2,EPHA,Efna5,Ephb2,,,,,PMID:15107857; PMID: 15114347,Cell-Cell Contact,Efna5  - Ephb2,Stat1_Fos,,,,,,,Fos_Stat1
EFNB1_EPHA4,EFNB1_EPHA4,EPHB,Efnb1,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efnb1  - Epha4,Stat5b_Stat3_Esr1_Fos_Abl1_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Abl1_Ctnnb1_Esr1_Fos_Mapk1_Stat1_Stat3_Stat5a_Stat5b
EFNB1_EPHB1,EFNB1_EPHB1,EPHB,Efnb1,Ephb1,,,,,PMID: 15114347,Cell-Cell Contact,Efnb1  - Ephb1,Stat5b_Stat3_Esr1_Fos_Abl1_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Abl1_Ctnnb1_Esr1_Fos_Mapk1_Stat1_Stat3_Stat5a_Stat5b
EFNB1_EPHB2,EFNB1_EPHB2,EPHB,Efnb1,Ephb2,,,,,PMID: 15114347,Cell-Cell Contact,Efnb1  - Ephb2,Stat5b_Stat3_Esr1_Fos_Abl1_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Abl1_Ctnnb1_Esr1_Fos_Mapk1_Stat1_Stat3_Stat5a_Stat5b
EFNB1_EPHB3,EFNB1_EPHB3,EPHB,Efnb1,Ephb3,,,,,PMID: 15114347,Cell-Cell Contact,Efnb1  - Ephb3,Stat5b_Stat3_Esr1_Fos_Abl1_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Abl1_Ctnnb1_Esr1_Fos_Mapk1_Stat1_Stat3_Stat5a_Stat5b
EFNB1_EPHB4,EFNB1_EPHB4,EPHB,Efnb1,Ephb4,,,,,PMID: 15114347,Cell-Cell Contact,Efnb1  - Ephb4,Stat5b_Stat3_Esr1_Fos_Abl1_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Abl1_Ctnnb1_Esr1_Fos_Mapk1_Stat1_Stat3_Stat5a_Stat5b
EFNB2_EPHA4,EFNB2_EPHA4,EPHB,Efnb2,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efnb2  - Epha4,,,Pick1_Fos_Erf,,,,,Erf_Fos_Pick1
EFNB2_EPHB1,EFNB2_EPHB1,EPHB,Efnb2,Ephb1,,,,,PMID: 15114347,Cell-Cell Contact,Efnb2  - Ephb1,,,Pick1_Fos_Erf,,,,,Erf_Fos_Pick1
EFNB2_EPHB2,EFNB2_EPHB2,EPHB,Efnb2,Ephb2,,,,,PMID: 15114347,Cell-Cell Contact,Efnb2  - Ephb2,,,Pick1_Fos_Erf,,,,,Erf_Fos_Pick1
EFNB2_EPHB3,EFNB2_EPHB3,EPHB,Efnb2,Ephb3,,,,,PMID: 15114347,Cell-Cell Contact,Efnb2  - Ephb3,,,Pick1_Fos_Erf,,,,,Erf_Fos_Pick1
EFNB2_EPHB4,EFNB2_EPHB4,EPHB,Efnb2,Ephb4,,,,,PMID: 15114347,Cell-Cell Contact,Efnb2  - Ephb4,,,Pick1_Fos_Erf,,,,,Erf_Fos_Pick1
EFNB3_EPHA4,EFNB3_EPHA4,EPHB,Efnb3,Epha4,,,,,PMID: 15114347,Cell-Cell Contact,Efnb3  - Epha4,,,,,,,,
EFNB3_EPHB1,EFNB3_EPHB1,EPHB,Efnb3,Ephb1,,,,,PMID: 15114347,Cell-Cell Contact,Efnb3  - Ephb1,,,,,,,,
EFNB3_EPHB2,EFNB3_EPHB2,EPHB,Efnb3,Ephb2,,,,,PMID: 15114347,Cell-Cell Contact,Efnb3  - Ephb2,,,,,,,,
EFNB3_EPHB3,EFNB3_EPHB3,EPHB,Efnb3,Ephb3,,,,,PMID: 15114347,Cell-Cell Contact,Efnb3  - Ephb3,,,,,,,,
EFNB3_EPHB4,EFNB3_EPHB4,EPHB,Efnb3,Ephb4,,,,,PMID: 15114347,Cell-Cell Contact,Efnb3  - Ephb4,,,,,,,,
EFNB3_EPHB6,EFNB3_EPHB6,EPHB,Efnb3,Ephb6,,,,,PMID: 15114347,Cell-Cell Contact,Efnb3  - Ephb6,,,,,,,,
ESAM_ESAM,ESAM_ESAM,ESAM,Esam,Esam,,,,,KEGG: mmu04514; PMID: 11279107,Cell-Cell Contact,Esam  - Esam,,,,,,,,
GP1BA_ITGAM_ITGB2,GP1BA_ITGAM_ITGB2,GP1BA,Gp1ba,ITGAM_ITGB2,,,,,PMC2194217,Cell-Cell Contact,Gp1ba  - (Itgam+Itgb2),,Stat3_Stat1,,,,Stat1_Stat3,,
ICAM1_ITGAX_ITGB2,ICAM1_ITGAX_ITGB2,ICAM,Icam1,ITGAX_ITGB2,,,,,PMID: 16252253,Cell-Cell Contact,Icam1  - (Itgax+Itgb2),Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,Stat3_Stat1,,,,Stat1_Stat3,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM1_ITGAL_ITGB2,ICAM1_ITGAL_ITGB2,ICAM,Icam1,ITGAL_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam1  - (Itgal+Itgb2),Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,Stat3_Stat1,,,,Stat1_Stat3,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM2_ITGAL_ITGB2,ICAM2_ITGAL_ITGB2,ICAM,Icam2,ITGAL_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam2  - (Itgal+Itgb2),,Stat3_Stat1,,,,Stat1_Stat3,,
ICAM1_ITGAM_ITGB2,ICAM1_ITGAM_ITGB2,ICAM,Icam1,ITGAM_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam1  - (Itgam+Itgb2),Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,Stat3_Stat1,,,,Stat1_Stat3,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM2_ITGAM_ITGB2,ICAM2_ITGAM_ITGB2,ICAM,Icam2,ITGAM_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam2  - (Itgam+Itgb2),,Stat3_Stat1,,,,Stat1_Stat3,,
ICAM1_ITGAL_ITGB2L,ICAM1_ITGAL_ITGB2L,ICAM,Icam1,ITGAL_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam1  - (Itgal+Itgb2l),Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM2_ITGAL_ITGB2L,ICAM2_ITGAL_ITGB2L,ICAM,Icam2,ITGAL_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam2  - (Itgal+Itgb2l),,,,,,,,
ICAM1_ITGAM_ITGB2L,ICAM1_ITGAM_ITGB2L,ICAM,Icam1,ITGAM_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam1  - (Itgam+Itgb2l),Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM2_ITGAM_ITGB2L,ICAM2_ITGAM_ITGB2L,ICAM,Icam2,ITGAM_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact,Icam2  - (Itgam+Itgb2l),,,,,,,,
ICAM1_ITGAL,ICAM1_ITGAL,ICAM,Icam1,Itgal,,,,,PMID: 23602662,Cell-Cell Contact,Icam1  - Itgal,Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM1_SPN,ICAM1_SPN,ICAM,Icam1,Spn,,,,,PMID: 1683685,Cell-Cell Contact,Icam1  - Spn,Stat5b_Ezr_Mapk1_Stat1_Stat5a_Ctnnb1,,,,,,,Ctnnb1_Ezr_Mapk1_Stat1_Stat5a_Stat5b
ICAM5_CD209A,ICAM5_CD209A,ICAM,Icam5,Cd209a,,,,,PMID: 15795245,Cell-Cell Contact,Icam5  - Cd209a,,,,,,,,
ICAM5_CD209F,ICAM5_CD209F,ICAM,Icam5,Cd209f,,,,,PMID: 15795245,Cell-Cell Contact,Icam5  - Cd209f,,,,,,,,
ICOSL_ICOS,ICOSL_ICOS,ICOS,Icosl,Icos,,,,,PMID: 23954143,Cell-Cell Contact,Icosl  - Icos,,,,,,,,
ICOSL_CD28,ICOSL_CD28,ICOS,Icosl,Cd28,,,,,KEGG: mmu04514,Cell-Cell Contact,Icosl  - Cd28,,,,,,,,
ICOSL_CTLA4,ICOSL_CTLA4,ICOS,Icosl,Ctla4,,,,,KEGG: mmu04514,Cell-Cell Contact,Icosl  - Ctla4,,,,,,,,
ITGB2_CD226,ITGB2_CD226,ITGAL-ITGB2,ITGAL_ITGB2,Cd226,,,,,KEGG: mmu04514,Cell-Cell Contact,Itgb2  - Cd226,Stat3_Stat1,,,,,,,Stat1_Stat3
ITGB2_ICAM1,ITGB2_ICAM1,ITGAL-ITGB2,ITGAL_ITGB2,Icam1,,,,,KEGG: mmu04514,Cell-Cell Contact,Itgb2  - Icam1,Stat3_Stat1,,,,,,,Stat1_Stat3
ITGB2_ICAM2,ITGB2_ICAM2,ITGAL-ITGB2,ITGAL_ITGB2,Icam2,,,,,KEGG: mmu04514,Cell-Cell Contact,Itgb2  - Icam2,Stat3_Stat1,,,,,,,Stat1_Stat3
ITGB2L_CD226,ITGB2L_CD226,ITGAL-ITGB2,ITGAL_ITGB2L,Cd226,,,,,KEGG: mmu04514,Cell-Cell Contact,Itgb2l  - Cd226,,,,,,,,
ITGB2L_ICAM1,ITGB2L_ICAM1,ITGAL-ITGB2,ITGAL_ITGB2L,Icam1,,,,,KEGG: mmu04514,Cell-Cell Contact,Itgb2l  - Icam1,,,,,,,,
ITGB2L_ICAM2,ITGB2L_ICAM2,ITGAL-ITGB2,ITGAL_ITGB2L,Icam2,,,,,KEGG: mmu04514,Cell-Cell Contact,Itgb2l  - Icam2,,,,,,,,
JAM2_ITGA3_ITGB1,JAM2_ITGA3_ITGB1,JAM,Jam2,ITGA3_ITGB1,,,,,PMID: 12070135,Cell-Cell Contact,Jam2  - (Itga3+Itgb1),,Nfatc1_Creb1_Esr1_Fos_Atf2_Ywhaz_Prkaa1_Stat3_Gli2_Abl1_Gli3_Bad_Ctnnb1_Nfkb1_Stat5b_Rela_Rarg_Stat1_Trip10_Nfatc4_Rara_Ezr_Nfatc2_Prkaa2_Mapk1_Stat5a_Rxra_Hdac8_Nfatc3_Gli1_Sox9,,,,Abl1_Atf2_Bad_Creb1_Ctnnb1_Esr1_Ezr_Fos_Gli1_Gli2_Gli3_Hdac8_Mapk1_Nfatc1_Nfatc2_Nfatc3_Nfatc4_Nfkb1_Prkaa1_Prkaa2_Rara_Rarg_Rela_Rxra_Sox9_Stat1_Stat3_Stat5a_Stat5b_Trip10_Ywhaz,,
JAM2_ITGAV_ITGB1,JAM2_ITGAV_ITGB1,JAM,Jam2,ITGAV_ITGB1,,,,,KEGG: mmu04514,Cell-Cell Contact,Jam2  - (Itgav+Itgb1),,Nfatc1_Creb1_Esr1_Fos_Atf2_Ywhaz_Prkaa1_Stat3_Gli2_Abl1_Gli3_Bad_Ctnnb1_Nfkb1_Stat5b_Rela_Rarg_Stat1_Trip10_Nfatc4_Rara_Ezr_Nfatc2_Prkaa2_Mapk1_Stat5a_Rxra_Hdac8_Nfatc3_Gli1_Sox9,,,,Abl1_Atf2_Bad_Creb1_Ctnnb1_Esr1_Ezr_Fos_Gli1_Gli2_Gli3_Hdac8_Mapk1_Nfatc1_Nfatc2_Nfatc3_Nfatc4_Nfkb1_Prkaa1_Prkaa2_Rara_Rarg_Rela_Rxra_Sox9_Stat1_Stat3_Stat5a_Stat5b_Trip10_Ywhaz,,
JAM3_ITGAM_ITGB2,JAM3_ITGAM_ITGB2,JAM,Jam3,ITGAM_ITGB2,,,,,"KEGG: mmu04514; PMID: 16118203, PMC2194005",Cell-Cell Contact,Jam3  - (Itgam+Itgb2),,Stat3_Stat1,,,,Stat1_Stat3,,
JAM1_ITGAL_ITGB2,JAM1_ITGAL_ITGB2,JAM,F11r,ITGAL_ITGB2,,,,,PMID: 11812992,Cell-Cell Contact,Jam1  - (Itgal+Itgb2),Elk1_Ep300_Gata1_Jund_Myc_Creb1_Esr1_Fos_Hsf1_Hif1a_Elk4_Stat3_Smad4_Nr3c1_Sp1_Bad_Ets1_Srebf1_Rps6ka5_Rela_Rarg_Mitf_Tcf3_Bcl3_Ppara_Rxra_Jun_Nfatc4_Ubtf_Mapk1_Gata4_Runx2_Cebpb_Atf2_Tfcp2_Mylk,Stat3_Stat1,Fos_Hif1a_Pml_Elk4_Irx2_Stat3_Smad4_Hnf4a_Nr3c1_Xbp1_Tal1_Rarg_Tcf3_Nfatc4_Pgr_Nfatc1_Gata1_Myc_Hsf1_Tal2_Lyl1_Bcl6_Hsf4_Srebf1_Twist1_Myb_Rela_Stat1_Sp3_Mettl3_Bcl3_Gtf2i_Ncoa1_Thrb_Mapk1_Cic_Gata4_Smad3_Cebpb_Pou5f1_Crem_Runx2_Jund_Junb_Creb1_Esr1_Ar_Erg_Srebf2_Sox2_Sp1_Maz_Ets1_Foxm1_Ncoa2_Smad2_Mitf_Ppara_Jun_Rest_Tfcp2_Mylk_Elk1_Tgif1_Canx_Gata6_Etv6_Mafg_Ewsr1_Pparg_Foxo3_Bad_Cebpa_E2f4_Rps6ka5_Smad1_Ubtf_Stat5a_Spib_Rxra_Atf2,,,Stat1_Stat3,Atf2_Bad_Bcl3_Cebpb_Creb1_Elk1_Elk4_Esr1_Ets1_Fos_Gata1_Gata4_Hif1a_Hsf1_Jun_Jund_Mapk1_Mitf_Myc_Mylk_Nfatc4_Nr3c1_Ppara_Rarg_Rela_Rps6ka5_Runx2_Rxra_Smad4_Sp1_Srebf1_Stat3_Tcf3_Tfcp2_Ubtf,Ar_Atf2_Bad_Bcl3_Bcl6_Canx_Cebpa_Cebpb_Cic_Creb1_Crem_E2f4_Elk1_Elk4_Ep300_Erg_Esr1_Ets1_Etv6_Ewsr1_Fos_Foxm1_Foxo3_Gata1_Gata4_Gata6_Gtf2i_Hif1a_Hnf4a_Hsf1_Hsf4_Irx2_Jun_Junb_Jund_Lyl1_Mafg_Mapk1_Maz_Mettl3_Mitf_Myb_Myc_Mylk_Ncoa1_Ncoa2_Nfatc1_Nfatc4_Nr3c1_Pgr_Pml_Pou5f1_Ppara_Pparg_Rarg_Rela_Rest_Rps6ka5_Runx2_Rxra_Smad1_Smad2_Smad3_Smad4_Sox2_Sp1_Sp3_Spib_Srebf1_Srebf2_Stat1_Stat3_Stat5a_Tal1_Tal2_Tcf3_Tfcp2_Tgif1_Thrb_Twist1_Ubtf_Xbp1
JAM3_ITGAM_ITGB2L,JAM3_ITGAM_ITGB2L,JAM,Jam3,ITGAM_ITGB2L,,,,,KEGG: mmu04514; ,Cell-Cell Contact,Jam3  - (Itgam+Itgb2l),,,,,,,,
JAM2_JAM3,JAM2_JAM3,JAM,Jam2,Jam3,,,,,PMC1237098;  PMID: 11590146,Cell-Cell Contact,Jam2  - Jam3,,,,,,,,
F11R_F11R,F11R_F11R,JAM,F11r,F11r,,,,,KEGG: mmu04514,Cell-Cell Contact,F11r  - F11r,Elk1_Ep300_Gata1_Jund_Myc_Creb1_Esr1_Fos_Hsf1_Hif1a_Elk4_Stat3_Smad4_Nr3c1_Sp1_Bad_Ets1_Srebf1_Rps6ka5_Rela_Rarg_Mitf_Tcf3_Bcl3_Ppara_Rxra_Jun_Nfatc4_Ubtf_Mapk1_Gata4_Runx2_Cebpb_Atf2_Tfcp2_Mylk,,Fos_Hif1a_Pml_Elk4_Irx2_Stat3_Smad4_Hnf4a_Nr3c1_Xbp1_Tal1_Rarg_Tcf3_Nfatc4_Pgr_Nfatc1_Gata1_Myc_Hsf1_Tal2_Lyl1_Bcl6_Hsf4_Srebf1_Twist1_Myb_Rela_Stat1_Sp3_Mettl3_Bcl3_Gtf2i_Ncoa1_Thrb_Mapk1_Cic_Gata4_Smad3_Cebpb_Pou5f1_Crem_Runx2_Jund_Junb_Creb1_Esr1_Ar_Erg_Srebf2_Sox2_Sp1_Maz_Ets1_Foxm1_Ncoa2_Smad2_Mitf_Ppara_Jun_Rest_Tfcp2_Mylk_Elk1_Tgif1_Canx_Gata6_Etv6_Mafg_Ewsr1_Pparg_Foxo3_Bad_Cebpa_E2f4_Rps6ka5_Smad1_Ubtf_Stat5a_Spib_Rxra_Atf2,,,,Atf2_Bad_Bcl3_Cebpb_Creb1_Elk1_Elk4_Esr1_Ets1_Fos_Gata1_Gata4_Hif1a_Hsf1_Jun_Jund_Mapk1_Mitf_Myc_Mylk_Nfatc4_Nr3c1_Ppara_Rarg_Rela_Rps6ka5_Runx2_Rxra_Smad4_Sp1_Srebf1_Stat3_Tcf3_Tfcp2_Ubtf,Ar_Atf2_Bad_Bcl3_Bcl6_Canx_Cebpa_Cebpb_Cic_Creb1_Crem_E2f4_Elk1_Elk4_Ep300_Erg_Esr1_Ets1_Etv6_Ewsr1_Fos_Foxm1_Foxo3_Gata1_Gata4_Gata6_Gtf2i_Hif1a_Hnf4a_Hsf1_Hsf4_Irx2_Jun_Junb_Jund_Lyl1_Mafg_Mapk1_Maz_Mettl3_Mitf_Myb_Myc_Mylk_Ncoa1_Ncoa2_Nfatc1_Nfatc4_Nr3c1_Pgr_Pml_Pou5f1_Ppara_Pparg_Rarg_Rela_Rest_Rps6ka5_Runx2_Rxra_Smad1_Smad2_Smad3_Smad4_Sox2_Sp1_Sp3_Spib_Srebf1_Srebf2_Stat1_Stat3_Stat5a_Tal1_Tal2_Tcf3_Tfcp2_Tgif1_Thrb_Twist1_Ubtf_Xbp1
